Date,MaxT,MinT,Daily Avg
09/17/2020,109.,77.,93.
09/18/2020,107.,80.,93.5
09/19/2020,104.,82.,93.
09/20/2020,106.,78.,92.
09/21/2020,103.,81.,92.
09/22/2020,103.,84.,93.5
09/23/2020,105.,77.,91.
09/24/2020,106.,77.,91.5
09/25/2020,105.,78.,91.5
09/26/2020,103.,77.,90.
09/27/2020,102.,76.,89.
09/28/2020,104.,74.,89.
09/29/2020,102.,78.,90.
09/30/2020,105.,77.,91.
10/01/2020,107.,76.,91.5
10/02/2020,106.,75.,90.5
10/03/2020,105.,73.,89.
10/04/2020,105.,71.,88.
10/05/2020,105.,71.,88.
10/06/2020,104.,72.,88.
10/07/2020,103.,73.,88.
10/08/2020,102.,72.,87.
10/09/2020,100.,72.,86.
10/10/2020,97.,70.,83.5
10/11/2020,94.,69.,81.5
10/12/2020,99.,68.,83.5
10/13/2020,100.,69.,84.5
10/14/2020,100.,67.,83.5
10/15/2020,99.,69.,84.
10/16/2020,102.,68.,85.
10/17/2020,97.,69.,83.
10/18/2020,96.,65.,80.5
10/19/2020,97.,66.,81.5
10/20/2020,97.,67.,82.
10/21/2020,97.,67.,82.
10/22/2020,94.,67.,80.5
10/23/2020,94.,69.,81.5
10/24/2020,87.,70.,78.5
10/25/2020,88.,69.,78.5
10/26/2020,73.,54.,63.5
10/27/2020,68.,50.,59.
10/28/2020,70.,48.,59.
10/29/2020,85.,53.,69.
10/30/2020,87.,60.,73.5
10/31/2020,86.,61.,73.5
11/01/2020,96.,64.,80.
11/02/2020,95.,68.,81.5
11/03/2020,93.,68.,80.5
11/04/2020,93.,64.,78.5
11/05/2020,99.,62.,80.5
11/06/2020,89.,72.,80.5
11/07/2020,81.,59.,70.
11/08/2020,67.,52.,59.5
11/09/2020,62.,50.,56.
11/10/2020,67.,45.,56.
11/11/2020,71.,44.,57.5
11/12/2020,73.,49.,61.
11/13/2020,77.,50.,63.5
11/14/2020,75.,49.,62.
11/15/2020,82.,50.,66.
11/16/2020,92.,54.,73.
11/17/2020,92.,61.,76.5
11/18/2020,89.,61.,75.
11/19/2020,87.,60.,73.5
11/20/2020,87.,59.,73.
11/21/2020,85.,61.,73.
11/22/2020,84.,60.,72.
11/23/2020,80.,58.,69.
11/24/2020,72.,53.,62.5
11/25/2020,72.,48.,60.
11/26/2020,72.,45.,58.5
11/27/2020,65.,47.,56.
11/28/2020,71.,44.,57.5
11/29/2020,73.,44.,58.5
11/30/2020,74.,49.,61.5
12/01/2020,71.,45.,58.
12/02/2020,69.,44.,56.5
12/03/2020,66.,48.,57.
12/04/2020,68.,41.,54.5
12/05/2020,71.,42.,56.5
12/06/2020,71.,42.,56.5
12/07/2020,80.,44.,62.
12/08/2020,79.,52.,65.5
12/09/2020,80.,53.,66.5
12/10/2020,61.,52.,56.5
12/11/2020,65.,48.,56.5
12/12/2020,66.,47.,56.5
12/13/2020,61.,40.,50.5
12/14/2020,63.,44.,53.5
12/15/2020,62.,39.,50.5
12/16/2020,64.,40.,52.
12/17/2020,63.,42.,52.5
12/18/2020,65.,40.,52.5
12/19/2020,68.,40.,54.
12/20/2020,69.,40.,54.5
12/21/2020,76.,43.,59.5
12/22/2020,70.,45.,57.5
12/23/2020,69.,41.,55.
12/24/2020,61.,38.,49.5
12/25/2020,71.,42.,56.5
12/26/2020,70.,44.,57.
12/27/2020,71.,43.,57.
12/28/2020,68.,50.,59.
12/29/2020,61.,44.,52.5
12/30/2020,65.,40.,52.5
12/31/2020,60.,41.,50.5
01/01/2021,65.,39.,52.
01/02/2021,64.,40.,52.
01/03/2021,64.,39.,51.5
01/04/2021,69.,41.,55.
01/05/2021,71.,43.,57.
01/06/2021,70.,41.,55.5
01/07/2021,71.,43.,57.
01/08/2021,68.,43.,55.5
01/09/2021,68.,41.,54.5
01/10/2021,67.,40.,53.5
01/11/2021,67.,44.,55.5
01/12/2021,67.,39.,53.
01/13/2021,67.,38.,52.5
01/14/2021,72.,42.,57.
01/15/2021,79.,44.,61.5
01/16/2021,77.,47.,62.
01/17/2021,77.,44.,60.5
01/18/2021,71.,45.,58.
01/19/2021,71.,56.,63.5
01/20/2021,75.,61.,68.
01/21/2021,73.,58.,65.5
01/22/2021,68.,55.,61.5
01/23/2021,64.,52.,58.
01/24/2021,56.,48.,52.
01/25/2021,54.,36.,45.
01/26/2021,53.,42.,47.5
01/27/2021,61.,39.,50.
01/28/2021,73.,52.,62.5
01/29/2021,68.,47.,57.5
01/30/2021,62.,43.,52.5
01/31/2021,72.,43.,57.5
02/01/2021,73.,52.,62.5
02/02/2021,82.,57.,69.5
02/03/2021,82.,64.,73.
02/04/2021,75.,57.,66.
02/05/2021,70.,47.,58.5
02/06/2021,72.,45.,58.5
02/07/2021,73.,45.,59.
02/08/2021,77.,48.,62.5
02/09/2021,75.,48.,61.5
02/10/2021,76.,54.,65.
02/11/2021,76.,49.,62.5
02/12/2021,74.,55.,64.5
02/13/2021,71.,49.,60.
02/14/2021,67.,51.,59.
02/15/2021,66.,44.,55.
02/16/2021,72.,52.,62.
02/17/2021,67.,45.,56.
02/18/2021,66.,44.,55.
02/19/2021,71.,44.,57.5
02/20/2021,79.,46.,62.5
02/21/2021,70.,48.,59.
02/22/2021,77.,45.,61.
02/23/2021,79.,48.,63.5
02/24/2021,81.,48.,64.5
02/25/2021,69.,49.,59.
02/26/2021,70.,45.,57.5
02/27/2021,72.,44.,58.
02/28/2021,63.,46.,54.5
03/01/2021,71.,39.,55.
03/02/2021,79.,48.,63.5
03/03/2021,86.,49.,67.5
03/04/2021,71.,52.,61.5
03/05/2021,83.,50.,66.5
03/06/2021,85.,58.,71.5
03/07/2021,89.,58.,73.5
03/08/2021,87.,66.,76.5
03/09/2021,80.,59.,69.5
03/10/2021,70.,49.,59.5
03/11/2021,69.,48.,58.5
03/12/2021,59.,46.,52.5
03/13/2021,61.,45.,53.
03/14/2021,68.,42.,55.
03/15/2021,74.,50.,62.
03/16/2021,61.,47.,54.
03/17/2021,73.,45.,59.
03/18/2021,83.,51.,67.
03/19/2021,85.,53.,69.
03/20/2021,86.,56.,71.
03/21/2021,78.,58.,68.
03/22/2021,72.,55.,63.5
03/23/2021,66.,52.,59.
03/24/2021,72.,48.,60.
03/25/2021,72.,50.,61.
03/26/2021,66.,53.,59.5
03/27/2021,79.,48.,63.5
03/28/2021,86.,53.,69.5
03/29/2021,89.,59.,74.
03/30/2021,86.,56.,71.
03/31/2021,88.,59.,73.5
04/01/2021,95.,63.,79.
04/02/2021,94.,69.,81.5
04/03/2021,97.,66.,81.5
04/04/2021,98.,67.,82.5
04/05/2021,96.,65.,80.5
04/06/2021,91.,71.,81.
04/07/2021,92.,59.,75.5
04/08/2021,93.,64.,78.5
04/09/2021,94.,64.,79.
04/10/2021,94.,62.,78.
04/11/2021,93.,64.,78.5
04/12/2021,92.,67.,79.5
04/13/2021,91.,65.,78.
04/14/2021,88.,64.,76.
04/15/2021,82.,64.,73.
04/16/2021,84.,59.,71.5
04/17/2021,87.,58.,72.5
04/18/2021,83.,60.,71.5
04/19/2021,88.,61.,74.5
04/20/2021,94.,61.,77.5
04/21/2021,93.,65.,79.
04/22/2021,83.,63.,73.
04/23/2021,86.,62.,74.
04/24/2021,92.,64.,78.
04/25/2021,94.,64.,79.
04/26/2021,80.,65.,72.5
04/27/2021,75.,59.,67.
04/28/2021,81.,57.,69.
04/29/2021,93.,60.,76.5
04/30/2021,97.,68.,82.5
05/01/2021,99.,72.,85.5
05/02/2021,94.,71.,82.5
05/03/2021,90.,67.,78.5
05/04/2021,95.,66.,80.5
05/05/2021,100.,70.,85.
05/06/2021,100.,71.,85.5
05/07/2021,96.,73.,84.5
05/08/2021,94.,69.,81.5
05/09/2021,96.,70.,83.
05/10/2021,97.,68.,82.5
05/11/2021,95.,67.,81.
05/12/2021,101.,69.,85.
05/13/2021,102.,71.,86.5
05/14/2021,101.,72.,86.5
05/15/2021,99.,75.,87.
05/16/2021,93.,69.,81.
05/17/2021,88.,69.,78.5
05/18/2021,95.,71.,83.
05/19/2021,101.,74.,87.5
05/20/2021,100.,76.,88.
05/21/2021,87.,71.,79.
05/22/2021,84.,63.,73.5
05/23/2021,88.,59.,73.5
05/24/2021,94.,64.,79.
05/25/2021,96.,69.,82.5
05/26/2021,95.,72.,83.5
05/27/2021,99.,70.,84.5
05/28/2021,101.,71.,86.
05/29/2021,102.,74.,88.
05/30/2021,100.,73.,86.5
05/31/2021,101.,75.,88.
06/01/2021,103.,78.,90.5
06/02/2021,106.,80.,93.
06/03/2021,106.,81.,93.5
06/04/2021,108.,81.,94.5
06/05/2021,108.,80.,94.
06/06/2021,106.,77.,91.5
06/07/2021,104.,74.,89.
06/08/2021,99.,74.,86.5
06/09/2021,103.,76.,89.5
06/10/2021,101.,76.,88.5
06/11/2021,104.,76.,90.
06/12/2021,110.,75.,92.5
06/13/2021,113.,79.,96.
06/14/2021,113.,82.,97.5
06/15/2021,115.,85.,100.
06/16/2021,115.,90.,102.5
06/17/2021,118.,91.,104.5
06/18/2021,117.,92.,104.5
06/19/2021,116.,91.,103.5
06/20/2021,115.,89.,102.
06/21/2021,109.,88.,98.5
06/22/2021,110.,87.,98.5
06/23/2021,95.,78.,86.5
06/24/2021,104.,77.,90.5
06/25/2021,107.,83.,95.
06/26/2021,108.,85.,96.5
06/27/2021,113.,85.,99.
06/28/2021,109.,89.,99.
06/29/2021,105.,86.,95.5
06/30/2021,106.,89.,97.5
07/01/2021,107.,85.,96.
07/02/2021,105.,89.,97.
07/03/2021,107.,79.,93.
07/04/2021,103.,80.,91.5
07/05/2021,107.,90.,98.5
07/06/2021,111.,89.,100.
07/07/2021,111.,88.,99.5
07/08/2021,112.,92.,102.
07/09/2021,112.,93.,102.5
07/10/2021,112.,85.,98.5
07/11/2021,111.,85.,98.
07/12/2021,106.,90.,98.
07/13/2021,109.,86.,97.5
07/14/2021,99.,77.,88.
07/15/2021,102.,85.,93.5
07/16/2021,102.,83.,92.5
07/17/2021,102.,83.,92.5
07/18/2021,102.,88.,95.
07/19/2021,105.,88.,96.5
07/20/2021,109.,89.,99.
07/21/2021,109.,89.,99.
07/22/2021,106.,78.,92.
07/23/2021,83.,73.,78.
07/24/2021,83.,74.,78.5
07/25/2021,81.,73.,77.
07/26/2021,98.,75.,86.5
07/27/2021,104.,81.,92.5
07/28/2021,105.,83.,94.
07/29/2021,106.,88.,97.
07/30/2021,104.,80.,92.
07/31/2021,100.,77.,88.5
08/01/2021,105.,85.,95.
08/02/2021,109.,89.,99.
08/03/2021,112.,89.,100.5
08/04/2021,115.,89.,102.
08/05/2021,109.,89.,99.
08/06/2021,109.,91.,100.
08/07/2021,108.,88.,98.
08/08/2021,107.,89.,98.
08/09/2021,96.,84.,90.
08/10/2021,94.,76.,85.
08/11/2021,95.,79.,87.
08/12/2021,100.,77.,88.5
08/13/2021,99.,74.,86.5
08/14/2021,94.,73.,83.5
08/15/2021,99.,80.,89.5
08/16/2021,101.,71.,86.
08/17/2021,94.,73.,83.5
08/18/2021,95.,76.,85.5
08/19/2021,97.,75.,86.
08/20/2021,98.,81.,89.5
08/21/2021,101.,79.,90.
08/22/2021,104.,80.,92.
08/23/2021,106.,79.,92.5
08/24/2021,105.,80.,92.5
08/25/2021,109.,84.,96.5
08/26/2021,112.,86.,99.
08/27/2021,112.,87.,99.5
08/28/2021,105.,88.,96.5
08/29/2021,108.,87.,97.5
08/30/2021,105.,87.,96.
08/31/2021,97.,74.,85.5
09/01/2021,95.,74.,84.5
09/02/2021,94.,74.,84.
09/03/2021,100.,80.,90.
10/22/2021,89.,63.,76.
10/23/2021,85.,60.,72.5
10/24/2021,87.,63.,75.
10/25/2021,90.,63.,76.5
10/26/2021,77.,60.,68.5
10/27/2021,79.,56.,67.5
10/28/2021,88.,55.,71.5
10/29/2021,93.,64.,78.5
10/30/2021,89.,61.,75.
10/31/2021,88.,62.,75.
11/01/2021,85.,62.,73.5
11/02/2021,84.,62.,73.
11/03/2021,87.,59.,73.
11/04/2021,90.,61.,75.5
11/05/2021,91.,63.,77.
11/06/2021,90.,62.,76.
11/07/2021,86.,60.,73.
11/08/2021,88.,60.,74.
11/09/2021,82.,59.,70.5
11/10/2021,83.,56.,69.5
11/11/2021,85.,56.,70.5
11/12/2021,88.,57.,72.5
11/13/2021,88.,57.,72.5
11/14/2021,87.,56.,71.5
11/15/2021,87.,56.,71.5
11/16/2021,81.,55.,68.
11/17/2021,81.,54.,67.5
11/18/2021,84.,52.,68.
11/19/2021,82.,60.,71.
11/20/2021,80.,54.,67.
11/21/2021,81.,59.,70.
11/22/2021,82.,56.,69.
11/23/2021,79.,64.,71.5
11/24/2021,75.,59.,67.
11/25/2021,75.,52.,63.5
11/26/2021,77.,51.,64.
11/27/2021,76.,53.,64.5
11/28/2021,82.,49.,65.5
11/29/2021,82.,53.,67.5
11/30/2021,80.,53.,66.5
12/01/2021,85.,52.,68.5
12/02/2021,84.,57.,70.5
12/03/2021,80.,55.,67.5
12/04/2021,78.,53.,65.5
12/05/2021,77.,49.,63.
12/06/2021,77.,51.,64.
12/07/2021,75.,53.,64.
12/08/2021,72.,57.,64.5
12/09/2021,73.,52.,62.5
12/10/2021,63.,52.,57.5
12/11/2021,66.,44.,55.
12/12/2021,72.,45.,58.5
12/13/2021,71.,49.,60.
12/14/2021,73.,52.,62.5
12/15/2021,58.,44.,51.
12/16/2021,63.,40.,51.5
12/17/2021,63.,41.,52.
12/18/2021,67.,38.,52.5
12/19/2021,69.,43.,56.
12/20/2021,72.,45.,58.5
12/21/2021,66.,51.,58.5
12/22/2021,72.,48.,60.
12/23/2021,75.,57.,66.
12/24/2021,67.,54.,60.5
12/25/2021,61.,53.,57.
12/26/2021,66.,52.,59.
12/27/2021,58.,47.,52.5
12/28/2021,59.,44.,51.5
12/29/2021,61.,47.,54.
12/30/2021,63.,47.,55.
12/31/2021,59.,53.,56.
01/01/2022,56.,42.,49.
01/02/2022,59.,36.,47.5
01/03/2022,67.,39.,53.
01/04/2022,66.,40.,53.
01/05/2022,66.,41.,53.5
01/06/2022,66.,43.,54.5
01/07/2022,72.,45.,58.5
01/08/2022,68.,47.,57.5
01/09/2022,74.,44.,59.
01/10/2022,73.,49.,61.
01/11/2022,73.,50.,61.5
01/12/2022,70.,49.,59.5
01/13/2022,72.,44.,58.
01/14/2022,71.,50.,60.5
01/15/2022,71.,49.,60.
01/16/2022,74.,45.,59.5
01/17/2022,71.,47.,59.
01/18/2022,69.,53.,61.
01/19/2022,70.,51.,60.5
01/20/2022,71.,47.,59.
01/21/2022,70.,47.,58.5
01/22/2022,70.,48.,59.
01/23/2022,71.,47.,59.
01/24/2022,69.,46.,57.5
01/25/2022,70.,45.,57.5
01/26/2022,69.,43.,56.
01/27/2022,69.,42.,55.5
01/28/2022,71.,49.,60.
01/29/2022,74.,47.,60.5
01/30/2022,74.,52.,63.
01/31/2022,70.,47.,58.5
02/01/2022,70.,51.,60.5
02/02/2022,62.,50.,56.
02/03/2022,58.,37.,47.5
02/04/2022,65.,38.,51.5
02/05/2022,67.,47.,57.
02/06/2022,73.,38.,55.5
02/07/2022,72.,51.,61.5
02/08/2022,76.,45.,60.5
02/09/2022,79.,48.,63.5
02/10/2022,81.,50.,65.5
02/11/2022,80.,50.,65.
02/12/2022,82.,49.,65.5
02/13/2022,82.,52.,67.
02/14/2022,82.,49.,65.5
02/15/2022,79.,49.,64.
02/16/2022,63.,52.,57.5
02/17/2022,68.,48.,58.
02/18/2022,71.,43.,57.
02/19/2022,79.,46.,62.5
02/20/2022,80.,51.,65.5
02/21/2022,72.,50.,61.
02/22/2022,66.,50.,58.
02/23/2022,56.,42.,49.
02/24/2022,57.,38.,47.5
02/25/2022,65.,40.,52.5
02/26/2022,69.,43.,56.
02/27/2022,73.,45.,59.
02/28/2022,81.,52.,66.5
03/01/2022,84.,51.,67.5
03/02/2022,87.,52.,69.5
03/03/2022,88.,59.,73.5
03/04/2022,74.,57.,65.5
03/05/2022,71.,53.,62.
03/06/2022,64.,45.,54.5
03/07/2022,69.,45.,57.
03/08/2022,66.,44.,55.
03/09/2022,72.,45.,58.5
03/10/2022,71.,47.,59.
03/11/2022,71.,45.,58.
03/12/2022,77.,47.,62.
03/13/2022,80.,49.,64.5
03/14/2022,82.,50.,66.
03/15/2022,86.,54.,70.
03/16/2022,85.,58.,71.5
03/17/2022,80.,59.,69.5
03/18/2022,84.,54.,69.
03/19/2022,86.,55.,70.5
03/20/2022,75.,60.,67.5
03/21/2022,77.,57.,67.
03/22/2022,81.,53.,67.
03/23/2022,81.,60.,70.5
03/24/2022,86.,54.,70.
03/25/2022,96.,60.,78.
03/26/2022,93.,64.,78.5
03/27/2022,95.,61.,78.
03/28/2022,83.,65.,74.
03/29/2022,71.,56.,63.5
03/30/2022,80.,54.,67.
03/31/2022,83.,58.,70.5
04/01/2022,87.,61.,74.
04/02/2022,89.,61.,75.
04/03/2022,87.,62.,74.5
04/04/2022,88.,62.,75.
04/05/2022,93.,64.,78.5
04/06/2022,95.,65.,80.
04/07/2022,94.,66.,80.
04/08/2022,97.,64.,80.5
04/09/2022,97.,65.,81.
04/10/2022,90.,65.,77.5
04/11/2022,88.,66.,77.
04/12/2022,75.,58.,66.5
04/13/2022,76.,49.,62.5
04/14/2022,84.,54.,69.
04/15/2022,89.,57.,73.
04/16/2022,91.,60.,75.5
04/17/2022,92.,61.,76.5
04/18/2022,95.,65.,80.
04/19/2022,99.,69.,84.
04/20/2022,90.,67.,78.5
04/21/2022,94.,65.,79.5
04/22/2022,80.,66.,73.
04/23/2022,82.,58.,70.
04/24/2022,86.,59.,72.5
04/25/2022,92.,59.,75.5
04/26/2022,99.,63.,81.
04/27/2022,94.,68.,81.
04/28/2022,93.,64.,78.5
04/29/2022,90.,64.,77.
04/30/2022,96.,63.,79.5
05/01/2022,97.,65.,81.
05/02/2022,93.,68.,80.5
05/03/2022,92.,68.,80.
05/04/2022,93.,67.,80.
05/05/2022,96.,68.,82.
05/06/2022,99.,68.,83.5
05/07/2022,102.,70.,86.
05/08/2022,96.,74.,85.
05/09/2022,89.,68.,78.5
05/10/2022,90.,66.,78.
05/11/2022,89.,66.,77.5
05/12/2022,86.,59.,72.5
05/13/2022,96.,62.,79.
05/14/2022,104.,68.,86.
05/15/2022,105.,71.,88.
05/16/2022,105.,74.,89.5
05/17/2022,102.,73.,87.5
05/18/2022,103.,75.,89.
05/19/2022,101.,75.,88.
05/20/2022,99.,71.,85.
05/21/2022,93.,70.,81.5
05/22/2022,97.,71.,84.
05/23/2022,97.,69.,83.
05/24/2022,99.,73.,86.
05/25/2022,103.,75.,89.
05/26/2022,105.,78.,91.5
05/27/2022,106.,79.,92.5
05/28/2022,102.,77.,89.5
05/29/2022,95.,77.,86.
05/30/2022,95.,73.,84.
05/31/2022,97.,72.,84.5
06/01/2022,100.,72.,86.
06/02/2022,103.,73.,88.
06/03/2022,103.,76.,89.5
06/04/2022,101.,76.,88.5
06/05/2022,102.,78.,90.
06/06/2022,105.,79.,92.
06/07/2022,107.,77.,92.
06/08/2022,110.,84.,97.
06/09/2022,109.,84.,96.5
06/10/2022,113.,87.,100.
06/11/2022,114.,90.,102.
06/12/2022,113.,87.,100.
06/13/2022,108.,90.,99.
06/14/2022,105.,82.,93.5
06/15/2022,107.,81.,94.
06/16/2022,113.,81.,97.
06/17/2022,111.,90.,100.5
06/18/2022,98.,82.,90.
06/19/2022,101.,79.,90.
06/20/2022,103.,75.,89.
06/21/2022,108.,79.,93.5
06/22/2022,107.,86.,96.5
06/23/2022,108.,84.,96.
06/24/2022,108.,85.,96.5
06/25/2022,107.,79.,93.
06/26/2022,107.,80.,93.5
06/27/2022,103.,79.,91.
06/28/2022,107.,87.,97.
06/29/2022,109.,89.,99.
06/30/2022,105.,87.,96.
07/01/2022,108.,88.,98.
07/02/2022,105.,88.,96.5
07/03/2022,109.,87.,98.
07/04/2022,105.,84.,94.5
07/05/2022,105.,87.,96.
07/06/2022,107.,84.,95.5
07/07/2022,107.,84.,95.5
07/08/2022,112.,87.,99.5
07/09/2022,112.,87.,99.5
07/10/2022,113.,89.,101.
07/11/2022,115.,91.,103.
07/12/2022,112.,93.,102.5
07/13/2022,113.,93.,103.
07/14/2022,111.,88.,99.5
07/15/2022,112.,88.,100.
07/16/2022,114.,92.,103.
07/17/2022,112.,81.,96.5
07/18/2022,108.,82.,95.
07/19/2022,111.,94.,102.5
07/20/2022,111.,91.,101.
07/21/2022,110.,90.,100.
07/22/2022,114.,95.,104.5
07/23/2022,108.,84.,96.
07/24/2022,100.,80.,90.
07/25/2022,102.,83.,92.5
07/26/2022,99.,77.,88.
07/27/2022,98.,83.,90.5
07/28/2022,92.,79.,85.5
07/29/2022,100.,78.,89.
07/30/2022,104.,79.,91.5
07/31/2022,103.,80.,91.5
08/01/2022,105.,85.,95.
08/02/2022,107.,89.,98.
08/03/2022,101.,87.,94.
08/04/2022,95.,75.,85.
08/05/2022,102.,80.,91.
08/06/2022,108.,86.,97.
08/07/2022,105.,88.,96.5
08/08/2022,104.,85.,94.5
08/09/2022,98.,76.,87.
08/10/2022,104.,84.,94.
08/11/2022,105.,84.,94.5
08/12/2022,106.,80.,93.
08/13/2022,104.,81.,92.5
08/14/2022,101.,81.,91.
08/15/2022,102.,79.,90.5
08/16/2022,105.,85.,95.
08/17/2022,106.,84.,95.
08/18/2022,105.,82.,93.5
08/19/2022,99.,78.,88.5
08/20/2022,97.,79.,88.
08/21/2022,97.,76.,86.5
08/22/2022,99.,77.,88.
08/23/2022,105.,85.,95.
08/24/2022,101.,84.,92.5
08/25/2022,103.,84.,93.5
08/26/2022,106.,87.,96.5
08/27/2022,106.,86.,96.
08/28/2022,104.,85.,94.5
08/29/2022,108.,89.,98.5
08/30/2022,111.,89.,100.
08/31/2022,109.,89.,99.
09/01/2022,108.,89.,98.5
09/02/2022,108.,87.,97.5
09/03/2022,108.,87.,97.5
09/04/2022,109.,88.,98.5
09/05/2022,109.,88.,98.5
09/06/2022,110.,87.,98.5
09/07/2022,108.,86.,97.
09/08/2022,104.,85.,94.5
09/09/2022,101.,75.,88.
09/10/2022,95.,74.,84.5
09/11/2022,103.,76.,89.5
09/12/2022,96.,76.,86.
09/13/2022,97.,81.,89.
09/14/2022,98.,78.,88.
09/15/2022,98.,79.,88.5
09/16/2022,98.,80.,89.
09/17/2022,100.,77.,88.5
09/18/2022,102.,74.,88.
09/19/2022,104.,78.,91.
09/20/2022,97.,81.,89.
09/21/2022,88.,79.,83.5
09/22/2022,93.,77.,85.
09/23/2022,101.,80.,90.5
09/24/2022,103.,78.,90.5
09/25/2022,104.,77.,90.5
09/26/2022,105.,77.,91.
09/27/2022,103.,85.,94.
09/28/2022,102.,82.,92.
09/29/2022,101.,78.,89.5
09/30/2022,98.,76.,87.
10/01/2022,97.,76.,86.5
10/02/2022,98.,78.,88.
10/03/2022,99.,78.,88.5
10/04/2022,93.,72.,82.5
10/05/2022,94.,74.,84.
10/06/2022,94.,76.,85.
10/07/2022,93.,75.,84.
10/08/2022,90.,73.,81.5
10/09/2022,91.,69.,80.
10/10/2022,91.,71.,81.
10/11/2022,94.,73.,83.5
10/12/2022,95.,71.,83.
10/13/2022,97.,71.,84.
10/14/2022,98.,71.,84.5
10/15/2022,82.,65.,73.5
10/16/2022,78.,63.,70.5
10/17/2022,83.,64.,73.5
10/18/2022,87.,69.,78.
10/19/2022,88.,69.,78.5
10/20/2022,91.,69.,80.
10/21/2022,90.,68.,79.
10/22/2022,90.,68.,79.
10/23/2022,78.,66.,72.
10/24/2022,73.,57.,65.
10/25/2022,77.,53.,65.
10/26/2022,79.,54.,66.5
10/27/2022,81.,54.,67.5
10/28/2022,81.,58.,69.5
10/29/2022,83.,56.,69.5
10/30/2022,79.,55.,67.
10/31/2022,83.,56.,69.5
11/01/2022,81.,61.,71.
11/02/2022,80.,59.,69.5
11/03/2022,68.,50.,59.
11/04/2022,64.,45.,54.5
11/05/2022,70.,48.,59.
11/06/2022,79.,49.,64.
11/07/2022,79.,55.,67.
11/08/2022,81.,54.,67.5
11/09/2022,72.,56.,64.
11/10/2022,69.,50.,59.5
11/11/2022,70.,47.,58.5
11/12/2022,74.,47.,60.5
11/13/2022,69.,46.,57.5
11/14/2022,67.,45.,56.
11/15/2022,71.,44.,57.5
11/16/2022,70.,43.,56.5
11/17/2022,71.,45.,58.
11/18/2022,72.,47.,59.5
11/19/2022,73.,45.,59.
11/20/2022,72.,54.,63.
11/21/2022,74.,47.,60.5
11/22/2022,75.,48.,61.5
11/23/2022,73.,45.,59.
11/24/2022,71.,44.,57.5
11/25/2022,72.,44.,58.
11/26/2022,70.,44.,57.
11/27/2022,69.,42.,55.5
11/28/2022,72.,47.,59.5
11/29/2022,67.,46.,56.5
11/30/2022,73.,47.,60.
12/01/2022,73.,48.,60.5
12/02/2022,69.,51.,60.
12/03/2022,61.,49.,55.
12/04/2022,65.,57.,61.
12/05/2022,70.,57.,63.5
12/06/2022,68.,55.,61.5
12/07/2022,65.,51.,58.
12/08/2022,66.,45.,55.5
12/09/2022,66.,45.,55.5
12/10/2022,66.,43.,54.5
12/11/2022,69.,42.,55.5
12/12/2022,61.,46.,53.5
12/13/2022,55.,43.,49.
12/14/2022,56.,37.,46.5
12/15/2022,56.,38.,47.
12/16/2022,59.,41.,50.
12/17/2022,61.,36.,48.5
12/18/2022,61.,45.,53.
12/19/2022,63.,39.,51.
12/20/2022,64.,43.,53.5
12/21/2022,66.,40.,53.
12/22/2022,65.,41.,53.
12/23/2022,68.,46.,57.
12/24/2022,71.,44.,57.5
12/25/2022,74.,46.,60.
12/26/2022,74.,46.,60.
12/27/2022,72.,49.,60.5
12/28/2022,63.,52.,57.5
12/29/2022,62.,48.,55.
12/30/2022,60.,53.,56.5
12/31/2022,67.,49.,58.
01/01/2023,62.,48.,55.
01/02/2023,58.,47.,52.5
01/03/2023,61.,49.,55.
01/04/2023,66.,49.,57.5
01/05/2023,64.,49.,56.5
01/06/2023,61.,49.,55.
01/07/2023,69.,43.,56.
01/08/2023,71.,44.,57.5
01/09/2023,69.,47.,58.
01/10/2023,70.,49.,59.5
01/11/2023,66.,49.,57.5
01/12/2023,74.,44.,59.
01/13/2023,76.,50.,63.
01/14/2023,65.,48.,56.5
01/15/2023,60.,50.,55.
01/16/2023,61.,50.,55.5
01/17/2023,58.,47.,52.5
01/18/2023,60.,45.,52.5
01/19/2023,61.,42.,51.5
01/20/2023,58.,45.,51.5
01/21/2023,59.,38.,48.5
01/22/2023,60.,39.,49.5
01/23/2023,50.,38.,44.
01/24/2023,56.,35.,45.5
01/25/2023,62.,37.,49.5
01/26/2023,63.,36.,49.5
01/27/2023,64.,38.,51.
01/28/2023,65.,39.,52.
01/29/2023,69.,40.,54.5
01/30/2023,63.,47.,55.
01/31/2023,64.,45.,54.5
02/01/2023,68.,43.,55.5
02/02/2023,68.,43.,55.5
02/03/2023,74.,44.,59.
02/04/2023,76.,46.,61.
02/05/2023,75.,47.,61.
02/06/2023,70.,48.,59.
02/07/2023,69.,43.,56.
02/08/2023,70.,42.,56.
02/09/2023,69.,43.,56.
02/10/2023,72.,48.,60.
02/11/2023,75.,53.,64.
02/12/2023,79.,48.,63.5
02/13/2023,59.,47.,53.
02/14/2023,57.,42.,49.5
02/15/2023,55.,40.,47.5
02/16/2023,59.,35.,47.
02/17/2023,66.,47.,56.5
02/18/2023,73.,53.,63.
02/19/2023,75.,53.,64.
02/20/2023,76.,51.,63.5
02/21/2023,68.,55.,61.5
02/22/2023,60.,49.,54.5
02/23/2023,61.,47.,54.
02/24/2023,68.,44.,56.
02/25/2023,76.,52.,64.
02/26/2023,59.,43.,51.
02/27/2023,65.,42.,53.5
02/28/2023,66.,43.,54.5
